Order_ID,Order_Date,Region,Sales_Channel,Customer_ID,Customer_Segment,Category,Product,Units_Sold,Unit_Price,Discount,Gross_Sales,Discount_Amount,Net_Sales,Cost,Profit
ORD107697,2024-04-23,West,Offline,CUST4224,Consumer,Electronics,Laptop,4,640.89,0.15,2563.56,384.534,2179.026,1312.45,866.5759999999998
ORD107698,2023-09-09,West,Offline,CUST1487,Home Office,Electronics,Laptop,3,1087.81,0.0,3263.43,0.0,3263.43,2107.41,1156.02
ORD107699,2024-05-17,North,Offline,CUST4208,Corporate,Electronics,Keyboard,6,552.5,0.1,3315.0,331.5,2983.5,1847.31,1136.19
ORD107700,2023-04-29,West,Online,CUST4659,Consumer,Office Supplies,Notebook,9,1312.71,0.05,11814.39,590.7195,11223.6705,6182.72,5040.9505
ORD107701,2024-11-04,West,Offline,CUST2897,Corporate,Furniture,Table,8,228.29,0.0,1826.32,0.0,1826.32,1125.22,701.0999999999999
ORD107702,2024-12-10,North,Offline,CUST4098,Consumer,Electronics,Monitor,8,181.32,0.2,1450.56,290.112,1160.4479999999999,698.77,461.6779999999999
ORD107703,2024-05-12,North,Online,CUST4079,Home Office,Furniture,Cabinet,9,120.71,0.1,1086.3899999999999,108.639,977.7509999999999,636.54,341.2109999999999
ORD107704,2024-04-30,South,Offline,CUST3639,Consumer,Electronics,Keyboard,6,451.05,0.2,2706.3,541.2600000000001,2165.04,1241.02,924.02
ORD107705,2023-02-14,West,Online,CUST4087,Home Office,Furniture,Desk,8,303.34,0.0,2426.72,0.0,2426.72,1667.19,759.5299999999997
ORD107706,2023-11-10,South,Offline,CUST2456,Home Office,Electronics,Mouse,7,694.69,0.0,4862.83,0.0,4862.83,2960.55,1902.2799999999997
ORD107707,2023-06-28,South,Online,CUST3947,Corporate,Electronics,Headphones,12,1493.57,0.0,17922.84,0.0,17922.84,10681.62,7241.219999999999
ORD107708,2024-02-22,East,Online,CUST4472,Home Office,Office Supplies,Marker,1,1303.47,0.0,1303.47,0.0,1303.47,796.31,507.1600000000001
ORD107709,2024-07-09,South,Online,CUST1207,Home Office,Office Supplies,Marker,6,1342.97,0.2,8057.82,1611.564,6446.255999999999,4137.65,2308.6059999999998
ORD107710,2023-03-19,South,Offline,CUST2625,Home Office,Electronics,Headphones,12,1246.95,0.15,14963.400000000001,2244.51,12718.890000000001,9253.27,3465.620000000001
ORD107711,2023-11-22,South,Offline,CUST4681,Corporate,Furniture,Cabinet,14,411.21,0.0,5756.94,0.0,5756.94,3957.78,1799.1599999999994
ORD107712,2024-11-20,South,Offline,CUST3958,Home Office,Office Supplies,Marker,14,343.36,0.1,4807.04,480.704,4326.336,2532.96,1793.3760000000002
ORD107713,2023-12-23,North,Offline,CUST4288,Corporate,Office Supplies,Pen,11,1099.51,0.2,12094.61,2418.922,9675.688,6623.31,3052.3779999999997
ORD107714,2024-02-20,West,Offline,CUST2526,Consumer,Office Supplies,Stapler,4,900.45,0.05,3601.8,180.09000000000003,3421.71,1986.74,1434.97
ORD107715,2024-05-29,East,Offline,CUST2483,Corporate,Office Supplies,Stapler,3,313.15,0.05,939.4499999999999,46.9725,892.4775,547.74,344.73749999999995
ORD107716,2023-08-02,North,Online,CUST1259,Corporate,Electronics,Mouse,3,1451.17,0.2,4353.51,870.7020000000001,3482.808,2238.15,1244.658
ORD107717,2023-03-15,East,Offline,CUST2353,Home Office,Furniture,Bookshelf,13,639.2,0.2,8309.6,1661.92,6647.68,4502.02,2145.66
ORD107718,2024-07-16,East,Offline,CUST1454,Corporate,Office Supplies,Stapler,12,1222.57,0.0,14670.84,0.0,14670.84,9448.25,5222.59
ORD107719,2024-08-01,North,Online,CUST1799,Consumer,Office Supplies,Notebook,10,115.34,0.2,1153.4,230.68000000000004,922.72,615.18,307.5400000000001
ORD107720,2024-05-23,South,Online,CUST1375,Corporate,Furniture,Chair,13,57.57,0.1,748.41,74.841,673.569,462.44,211.12899999999996
ORD107721,2023-11-28,North,Offline,CUST3512,Home Office,Office Supplies,Pen,13,686.43,0.05,8923.59,446.1795,8477.4105,6293.15,2184.2605000000003
ORD107722,2023-04-03,East,Online,CUST1075,Consumer,Furniture,Table,12,183.49,0.1,2201.88,220.18800000000002,1981.692,1448.94,532.752
ORD107723,2024-11-18,East,Offline,CUST1242,Home Office,Electronics,Headphones,13,1469.0,0.1,19097.0,1909.7,17187.3,11194.25,5993.049999999999
ORD107724,2024-10-18,South,Online,CUST2041,Home Office,Office Supplies,Paper,13,1218.97,0.0,15846.61,0.0,15846.61,11069.79,4776.82
ORD107725,2024-06-02,North,Offline,CUST2713,Corporate,Furniture,Desk,8,683.84,0.2,5470.72,1094.144,4376.576,2791.15,1585.426
ORD107726,2023-09-26,West,Online,CUST4331,Home Office,Office Supplies,Marker,1,1469.38,0.05,1469.38,73.46900000000001,1395.911,1037.45,358.461
ORD107727,2024-01-11,East,Online,CUST1123,Consumer,Electronics,Headphones,7,361.22,0.05,2528.54,126.427,2402.113,1358.49,1043.6229999999998
ORD107728,2023-01-04,North,Offline,CUST3003,Consumer,Furniture,Table,11,1020.07,0.05,11220.77,561.0385,10659.7315,6300.32,4359.4115
ORD107729,2023-05-18,South,Offline,CUST4383,Consumer,Furniture,Desk,10,31.21,0.1,312.1,31.210000000000004,280.89000000000004,169.01,111.88000000000005
ORD107730,2023-08-19,South,Online,CUST3159,Consumer,Furniture,Table,4,561.54,0.05,2246.16,112.30799999999999,2133.852,1293.95,839.9019999999998
ORD107731,2024-08-22,West,Online,CUST4328,Corporate,Office Supplies,Stapler,1,123.59,0.05,123.59,6.179500000000001,117.4105,71.03,46.3805
ORD107732,2024-06-12,East,Online,CUST3282,Consumer,Furniture,Cabinet,14,554.22,0.1,7759.08,775.908,6983.172,4685.16,2298.0119999999997
ORD107733,2023-02-21,West,Online,CUST4016,Corporate,Furniture,Cabinet,14,573.99,0.0,8035.860000000001,0.0,8035.860000000001,5856.16,2179.7000000000007
ORD107734,2024-10-07,West,Offline,CUST1497,Home Office,Furniture,Cabinet,2,565.88,0.1,1131.76,113.176,1018.584,573.93,444.654
ORD107735,2024-12-23,West,Online,CUST4940,Home Office,Electronics,Laptop,7,624.58,0.1,4372.06,437.2060000000001,3934.8540000000003,2818.97,1115.8840000000005
ORD107736,2023-11-21,West,Online,CUST4112,Corporate,Furniture,Chair,10,927.2,0.0,9272.0,0.0,9272.0,5656.27,3615.7299999999996
ORD107737,2024-12-17,South,Offline,CUST2146,Home Office,Furniture,Bookshelf,1,288.19,0.15,288.19,43.2285,244.9615,163.6,81.3615
ORD107738,2024-12-23,East,Offline,CUST2474,Home Office,Furniture,Chair,6,355.42,0.15,2132.52,319.878,1812.642,1235.77,576.8720000000001
ORD107739,2023-10-04,West,Offline,CUST1727,Consumer,Electronics,Monitor,4,969.92,0.2,3879.68,775.936,3103.7439999999997,2055.86,1047.8839999999996
ORD107740,2024-06-19,East,Offline,CUST2832,Home Office,Furniture,Table,3,702.02,0.2,2106.06,421.212,1684.848,958.44,726.4079999999999
ORD107741,2024-04-30,South,Offline,CUST2822,Home Office,Office Supplies,Pen,7,247.07,0.1,1729.49,172.949,1556.541,1006.75,549.7909999999999
ORD107742,2024-05-30,South,Offline,CUST2817,Corporate,Furniture,Table,9,1181.93,0.2,10637.37,2127.474,8509.896,4787.32,3722.576000000001
ORD107743,2023-06-01,North,Online,CUST4591,Consumer,Office Supplies,Paper,5,1396.67,0.15,6983.35,1047.5025,5935.8475,3267.78,2668.0674999999997
ORD107744,2024-04-27,North,Online,CUST1092,Home Office,Electronics,Mouse,6,700.68,0.2,4204.08,840.816,3363.264,1985.47,1377.794
ORD107745,2023-09-16,East,Online,CUST4433,Home Office,Electronics,Laptop,7,922.97,0.15,6460.79,969.1184999999999,5491.6715,3347.13,2144.5415000000003
ORD107746,2023-11-20,North,Offline,CUST2970,Corporate,Furniture,Cabinet,10,1223.94,0.15,12239.400000000001,1835.91,10403.490000000002,7150.37,3253.1200000000017
ORD107747,2023-06-17,West,Offline,CUST4195,Home Office,Furniture,Table,13,1445.81,0.1,18795.53,1879.5529999999999,16915.977,10603.98,6311.996999999999
ORD107748,2024-11-18,East,Online,CUST3385,Consumer,Electronics,Monitor,12,1453.88,0.2,17446.56,3489.3120000000004,13957.248000000001,9042.51,4914.738000000001
ORD107749,2023-11-06,South,Online,CUST4680,Consumer,Electronics,Mouse,6,1384.64,0.2,8307.84,1661.5680000000002,6646.272,4450.85,2195.4219999999996
ORD107750,2024-04-23,South,Offline,CUST1513,Consumer,Electronics,Headphones,6,1224.94,0.0,7349.64,0.0,7349.64,4092.51,3257.13
ORD107751,2023-02-25,West,Offline,CUST1603,Corporate,Office Supplies,Marker,3,641.54,0.0,1924.62,0.0,1924.62,1192.45,732.1699999999998
ORD107752,2024-09-11,North,Online,CUST1428,Consumer,Office Supplies,Stapler,11,1006.12,0.15,11067.32,1660.098,9407.222,5977.07,3430.152
ORD107753,2024-04-17,East,Online,CUST3020,Consumer,Furniture,Desk,3,1146.31,0.1,3438.93,343.89300000000003,3095.037,1864.25,1230.7869999999998
ORD107754,2023-10-23,East,Online,CUST2457,Consumer,Office Supplies,Marker,14,142.39,0.05,1993.4599999999998,99.673,1893.7869999999998,1183.94,709.8469999999998
ORD107755,2024-04-05,West,Online,CUST1007,Consumer,Electronics,Keyboard,5,178.97,0.2,894.85,178.97000000000003,715.88,464.35,251.52999999999997
ORD107756,2023-11-20,North,Online,CUST3168,Consumer,Furniture,Table,7,1059.57,0.2,7416.99,1483.3980000000001,5933.592,3961.75,1971.8419999999996
ORD107757,2023-05-21,East,Offline,CUST3435,Consumer,Office Supplies,Stapler,12,1002.04,0.15,12024.48,1803.6719999999998,10220.807999999999,6215.33,4005.477999999999
ORD107758,2024-10-28,West,Online,CUST2374,Corporate,Furniture,Desk,13,1206.77,0.15,15688.01,2353.2015,13334.8085,9195.46,4139.3485
ORD107759,2023-09-19,East,Online,CUST1641,Consumer,Office Supplies,Paper,6,280.95,0.2,1685.6999999999998,337.14,1348.56,973.79,374.77
ORD107760,2024-02-24,South,Offline,CUST4763,Home Office,Furniture,Chair,2,1405.34,0.15,2810.68,421.602,2389.078,1377.7,1011.3779999999999
ORD107761,2023-08-29,East,Online,CUST2122,Corporate,Electronics,Laptop,3,361.34,0.1,1084.02,108.402,975.6179999999999,593.22,382.3979999999999
ORD107762,2023-12-21,East,Offline,CUST2067,Home Office,Electronics,Headphones,12,206.97,0.2,2483.64,496.728,1986.9119999999998,1230.39,756.5219999999997
ORD107763,2024-08-11,East,Offline,CUST3231,Home Office,Electronics,Monitor,5,489.88,0.2,2449.4,489.88000000000005,1959.52,1119.01,840.51
ORD107764,2023-06-29,North,Online,CUST3745,Consumer,Office Supplies,Notebook,13,1213.8,0.0,15779.4,0.0,15779.4,10607.98,5171.42
ORD107765,2023-03-07,North,Online,CUST1565,Home Office,Furniture,Cabinet,7,47.22,0.15,330.53999999999996,49.580999999999996,280.95899999999995,166.37,114.58899999999994
ORD107766,2023-12-14,West,Offline,CUST4812,Home Office,Furniture,Desk,13,344.11,0.0,4473.43,0.0,4473.43,3271.83,1201.6000000000004
ORD107767,2023-06-20,North,Offline,CUST2697,Home Office,Furniture,Bookshelf,13,1433.62,0.15,18637.059999999998,2795.5589999999997,15841.500999999998,9149.93,6691.570999999998
ORD107768,2024-04-18,East,Offline,CUST4307,Consumer,Office Supplies,Marker,6,30.43,0.05,182.57999999999998,9.129,173.451,120.6,52.851
ORD107769,2024-06-17,East,Online,CUST1446,Consumer,Electronics,Monitor,13,421.0,0.2,5473.0,1094.6000000000001,4378.4,2983.78,1394.6199999999994
ORD107770,2024-01-02,North,Online,CUST4942,Consumer,Electronics,Headphones,10,492.03,0.0,4920.299999999999,0.0,4920.299999999999,3167.25,1753.0499999999993
ORD107771,2023-04-17,North,Online,CUST2931,Corporate,Furniture,Desk,3,1386.25,0.2,4158.75,831.75,3327.0,2173.47,1153.5300000000002
ORD107772,2024-03-14,East,Online,CUST1200,Consumer,Furniture,Chair,7,1277.56,0.0,8942.92,0.0,8942.92,5204.05,3738.87
ORD107773,2023-08-15,East,Online,CUST3996,Consumer,Office Supplies,Notebook,5,692.83,0.0,3464.15,0.0,3464.15,1925.26,1538.89
ORD107774,2024-03-19,South,Offline,CUST1513,Home Office,Furniture,Table,10,479.75,0.05,4797.5,239.875,4557.625,3366.43,1191.1950000000002
ORD107775,2024-03-17,West,Online,CUST4598,Consumer,Furniture,Table,14,1416.92,0.2,19836.88,3967.376,15869.504,8841.96,7027.544000000002
ORD107776,2024-01-31,North,Online,CUST1990,Home Office,Office Supplies,Paper,4,286.51,0.1,1146.04,114.604,1031.436,686.08,345.3559999999999
ORD107777,2024-12-28,West,Offline,CUST3261,Consumer,Furniture,Desk,12,717.85,0.15,8614.2,1292.13,7322.070000000001,5218.41,2103.6600000000008
ORD107778,2024-08-03,East,Online,CUST2402,Consumer,Electronics,Laptop,6,630.57,0.2,3783.42,756.6840000000001,3026.736,1667.82,1358.916
ORD107779,2023-03-25,West,Online,CUST2813,Consumer,Office Supplies,Notebook,2,1403.13,0.15,2806.26,420.939,2385.3210000000004,1494.3,891.0210000000004
ORD107780,2024-09-06,North,Online,CUST1546,Consumer,Electronics,Monitor,7,1134.94,0.1,7944.58,794.4580000000001,7150.121999999999,4368.31,2781.811999999999
ORD107781,2024-07-04,North,Offline,CUST3534,Consumer,Furniture,Desk,2,697.75,0.1,1395.5,139.55,1255.95,743.13,512.82
ORD107782,2023-01-13,West,Offline,CUST3010,Consumer,Furniture,Table,7,912.54,0.15,6387.78,958.1669999999999,5429.612999999999,3165.86,2263.7529999999992
ORD107783,2024-11-23,North,Online,CUST4433,Consumer,Office Supplies,Marker,8,1361.74,0.15,10893.92,1634.088,9259.832,5790.95,3468.8820000000005
ORD107784,2024-05-07,South,Online,CUST2806,Home Office,Office Supplies,Stapler,2,1247.69,0.15,2495.38,374.307,2121.0730000000003,1227.69,893.3830000000003
ORD107785,2023-09-25,East,Online,CUST3216,Corporate,Office Supplies,Pen,8,925.1,0.1,7400.8,740.08,6660.72,3923.41,2737.3100000000004
ORD107786,2024-06-08,East,Offline,CUST1890,Corporate,Office Supplies,Paper,12,1373.4,0.1,16480.800000000003,1648.0800000000004,14832.720000000003,9781.0,5051.720000000003
ORD107787,2023-04-30,North,Offline,CUST1931,Consumer,Furniture,Chair,13,573.53,0.1,7455.889999999999,745.5889999999999,6710.3009999999995,4012.3,2698.0009999999993
ORD107788,2023-12-19,East,Online,CUST4754,Corporate,Furniture,Desk,7,1101.1,0.2,7707.699999999999,1541.54,6166.159999999999,3486.6,2679.559999999999
ORD107789,2023-02-26,South,Online,CUST4666,Home Office,Electronics,Keyboard,3,29.09,0.15,87.27,13.090499999999999,74.17949999999999,53.63,20.549499999999988
ORD107790,2023-02-09,North,Online,CUST4476,Home Office,Electronics,Monitor,13,876.55,0.2,11395.15,2279.03,9116.119999999999,5804.0,3312.119999999999
ORD107791,2023-12-02,South,Online,CUST1828,Home Office,Office Supplies,Pen,7,209.78,0.05,1468.46,73.423,1395.037,998.86,396.177
ORD107792,2024-10-01,South,Offline,CUST3185,Corporate,Furniture,Table,1,788.83,0.1,788.83,78.88300000000001,709.947,397.82,312.127
ORD107793,2023-06-22,East,Offline,CUST4305,Corporate,Office Supplies,Marker,2,373.53,0.2,747.06,149.412,597.6479999999999,404.84,192.80799999999994
ORD107794,2024-06-30,East,Online,CUST3163,Corporate,Office Supplies,Stapler,5,574.12,0.1,2870.6,287.06,2583.54,1843.88,739.6599999999999
ORD107795,2023-09-16,West,Offline,CUST2276,Consumer,Office Supplies,Pen,11,1189.29,0.0,13082.189999999999,0.0,13082.189999999999,9017.19,4064.999999999998
ORD107796,2024-05-31,South,Offline,CUST2517,Home Office,Office Supplies,Stapler,13,92.61,0.15,1203.93,180.58950000000002,1023.3405,735.4,287.94050000000004
ORD107797,2024-12-30,East,Online,CUST2313,Home Office,Office Supplies,Marker,9,808.42,0.1,7275.78,727.578,6548.201999999999,3748.49,2799.7119999999995
ORD107798,2024-06-06,South,Online,CUST2073,Consumer,Furniture,Chair,1,221.59,0.15,221.59,33.2385,188.3515,110.05,78.30149999999999
ORD107799,2023-04-27,West,Online,CUST4524,Corporate,Electronics,Monitor,5,862.0,0.2,4310.0,862.0,3448.0,2006.22,1441.78
ORD107800,2023-07-03,South,Online,CUST1516,Home Office,Office Supplies,Marker,6,952.22,0.0,5713.32,0.0,5713.32,3867.44,1845.8799999999997
ORD107801,2023-04-26,North,Offline,CUST2915,Corporate,Furniture,Chair,14,277.22,0.15,3881.0800000000004,582.162,3298.9180000000006,2472.41,826.5080000000007
ORD107802,2023-06-11,West,Online,CUST1688,Consumer,Office Supplies,Paper,14,13.92,0.05,194.88,9.744,185.136,117.2,67.93599999999999
ORD107803,2024-08-01,West,Online,CUST2020,Corporate,Furniture,Cabinet,3,132.75,0.1,398.25,39.825,358.425,262.62,95.805
ORD107804,2024-12-12,South,Online,CUST2296,Consumer,Electronics,Mouse,5,1035.97,0.15,5179.85,776.9775000000001,4402.8725,3207.44,1195.4325000000003
ORD107805,2024-06-26,South,Online,CUST4503,Corporate,Electronics,Monitor,2,573.25,0.05,1146.5,57.325,1089.175,775.92,313.255
ORD107806,2024-08-09,East,Offline,CUST2050,Consumer,Furniture,Cabinet,11,562.48,0.15,6187.280000000001,928.0920000000001,5259.188,3397.22,1861.9680000000003
ORD107807,2023-08-25,North,Online,CUST2094,Home Office,Office Supplies,Stapler,8,1039.38,0.2,8315.04,1663.0080000000003,6652.032000000001,4081.95,2570.0820000000012
ORD107808,2023-03-07,West,Online,CUST3341,Consumer,Electronics,Laptop,12,748.21,0.1,8978.52,897.8520000000001,8080.668000000001,4534.89,3545.7780000000002
ORD107809,2023-03-11,West,Offline,CUST4478,Corporate,Office Supplies,Pen,3,957.44,0.1,2872.32,287.232,2585.088,1669.44,915.6480000000001
ORD107810,2024-03-22,West,Online,CUST2258,Home Office,Office Supplies,Pen,5,1379.4,0.05,6897.0,344.85,6552.15,4748.5,1803.6499999999996
ORD107811,2024-02-20,East,Online,CUST3279,Corporate,Furniture,Cabinet,13,762.76,0.0,9915.88,0.0,9915.88,6407.72,3508.159999999999
ORD107812,2024-06-15,North,Online,CUST4335,Corporate,Office Supplies,Pen,12,958.86,0.0,11506.32,0.0,11506.32,6332.22,5174.099999999999
ORD107813,2024-03-16,West,Offline,CUST3986,Consumer,Furniture,Desk,1,961.37,0.05,961.37,48.0685,913.3015,647.61,265.6915
ORD107814,2024-04-08,West,Online,CUST4870,Consumer,Furniture,Cabinet,5,804.37,0.15,4021.85,603.2774999999999,3418.5725,1968.42,1450.1525000000001
ORD107815,2024-01-31,East,Online,CUST2610,Corporate,Furniture,Chair,1,998.33,0.0,998.33,0.0,998.33,581.93,416.4000000000001
ORD107816,2024-12-11,South,Online,CUST2145,Consumer,Electronics,Monitor,9,1252.35,0.1,11271.15,1127.115,10144.035,6053.5,4090.535
ORD107817,2024-07-04,West,Offline,CUST4535,Corporate,Office Supplies,Stapler,2,1212.71,0.05,2425.42,121.27100000000002,2304.149,1356.83,947.319
ORD107818,2024-10-18,North,Online,CUST1518,Consumer,Furniture,Bookshelf,6,90.62,0.05,543.72,27.186000000000003,516.534,358.13,158.404
ORD107819,2024-07-10,North,Online,CUST4096,Consumer,Furniture,Bookshelf,9,1427.92,0.1,12851.28,1285.1280000000002,11566.152,8537.4,3028.7520000000004
ORD107820,2024-01-30,North,Online,CUST1706,Corporate,Office Supplies,Stapler,3,1271.57,0.0,3814.71,0.0,3814.71,2187.41,1627.3000000000002
ORD107821,2023-11-22,North,Offline,CUST4752,Home Office,Electronics,Keyboard,6,1456.05,0.2,8736.3,1747.26,6989.039999999999,4389.13,2599.909999999999
ORD107822,2023-04-01,East,Offline,CUST3425,Consumer,Furniture,Bookshelf,1,295.15,0.05,295.15,14.7575,280.3925,187.94,92.45249999999999
ORD107823,2023-03-11,West,Online,CUST4572,Corporate,Furniture,Table,14,806.93,0.15,11297.019999999999,1694.5529999999997,9602.466999999999,6189.05,3413.4169999999986
ORD107824,2023-06-15,East,Online,CUST2935,Home Office,Furniture,Table,7,662.64,0.05,4638.48,231.92399999999998,4406.556,2731.29,1675.2659999999996
ORD107825,2024-10-03,North,Offline,CUST3485,Consumer,Furniture,Table,2,568.55,0.2,1137.1,227.42,909.68,541.0,368.67999999999995
ORD107826,2023-08-02,North,Online,CUST3901,Consumer,Office Supplies,Notebook,5,612.74,0.1,3063.7,306.37,2757.33,1821.41,935.9199999999998
ORD107827,2024-08-23,North,Offline,CUST2746,Corporate,Furniture,Desk,5,1355.91,0.0,6779.55,0.0,6779.55,4417.92,2361.63
ORD107828,2023-12-01,East,Offline,CUST2669,Consumer,Electronics,Monitor,12,1049.18,0.1,12590.16,1259.016,11331.144,8478.92,2852.224
ORD107829,2024-01-04,North,Offline,CUST4929,Corporate,Office Supplies,Paper,1,490.5,0.1,490.5,49.050000000000004,441.45,283.74,157.70999999999998
ORD107830,2024-08-06,West,Online,CUST4876,Corporate,Electronics,Mouse,11,571.42,0.0,6285.62,0.0,6285.62,4569.04,1716.58
ORD107831,2024-11-07,North,Offline,CUST1970,Consumer,Office Supplies,Pen,7,705.44,0.1,4938.08,493.808,4444.272,3283.66,1160.612
ORD107832,2023-02-18,West,Offline,CUST3547,Home Office,Office Supplies,Notebook,4,553.56,0.1,2214.24,221.42399999999998,1992.8159999999998,1226.91,765.9059999999997
ORD107833,2023-02-21,West,Online,CUST2198,Consumer,Office Supplies,Paper,4,319.06,0.05,1276.24,63.812000000000005,1212.428,739.34,473.0880000000001
ORD107834,2023-10-16,North,Online,CUST2687,Home Office,Electronics,Headphones,7,655.84,0.15,4590.88,688.632,3902.248,2881.51,1020.7379999999998
ORD107835,2024-09-17,East,Online,CUST3648,Consumer,Electronics,Keyboard,10,123.89,0.0,1238.9,0.0,1238.9,824.57,414.33000000000004
ORD107836,2023-08-27,South,Offline,CUST4885,Home Office,Furniture,Bookshelf,13,1282.36,0.05,16670.68,833.5340000000001,15837.146,9318.43,6518.716
ORD107837,2023-05-13,South,Offline,CUST2533,Consumer,Electronics,Monitor,1,1238.18,0.2,1238.18,247.63600000000002,990.5440000000001,595.44,395.10400000000004
ORD107838,2023-06-15,West,Online,CUST1778,Home Office,Furniture,Bookshelf,14,1338.42,0.05,18737.88,936.8940000000001,17800.986,9862.94,7938.046
